Serial,Type,Datetime,Data,Outlier_Flag
10.1.1.7,real_time_data,2022-01-01 23:25:00,"{""datetime"": ""2022-01-01 23:25:00"", ""laeq"": 36.66, ""lafmax"": 44.2, ""la10"": 39.65, ""la90"": 33.59, ""la95"": 33.44, ""lceq"": 40.66, ""lcfmax"": 48.1, ""lc10"": 42.89, ""lc90"": 38.47, ""lc95"": 38.36}",No
10.1.1.7,real_time_data,2022-01-01 23:30:00,"{""datetime"": ""2022-01-01 23:30:00"", ""laeq"": 38.83, ""lafmax"": 47.87, ""la10"": 41.79, ""la90"": 34.99, ""la95"": 33.8, ""lceq"": 42.52, ""lcfmax"": 51.11, ""lc10"": 45.15, ""lc90"": 39.56, ""lc95"": 39.06}",No
10.1.1.7,real_time_data,2022-01-01 23:35:00,"{""datetime"": ""2022-01-01 23:35:00"", ""laeq"": 38.32, ""lafmax"": 46.09, ""la10"": 41.7, ""la90"": 34.98, ""la95"": 34.69, ""lceq"": 42.66, ""lcfmax"": 51.21, ""lc10"": 45.27, ""lc90"": 39.85, ""lc95"": 39.62}",No
10.1.1.7,real_time_data,2022-01-01 23:40:00,"{""datetime"": ""2022-01-01 23:40:00"", ""laeq"": 39.14, ""lafmax"": 51.11, ""la10"": 41.57, ""la90"": 35.52, ""la95"": 34.79, ""lceq"": 42.89, ""lcfmax"": 52.66, ""lc10"": 45.08, ""lc90"": 39.92, ""lc95"": 39.43}",No
10.1.1.7,real_time_data,2022-01-01 23:45:00,"{""datetime"": ""2022-01-01 23:45:00"", ""laeq"": 49.73, ""lafmax"": 76.67, ""la10"": 42.2, ""la90"": 35.03, ""la95"": 34.85, ""lceq"": 51.36, ""lcfmax"": 77.95, ""lc10"": 44.34, ""lc90"": 39.37, ""lc95"": 39.25}",No
10.1.1.7,real_time_data,2022-01-01 23:50:00,"{""datetime"": ""2022-01-01 23:50:00"", ""laeq"": 41.18, ""lafmax"": 52.39, ""la10"": 44.49, ""la90"": 36.07, ""la95"": 35.46, ""lceq"": 44.15, ""lcfmax"": 61.76, ""lc10"": 46.8, ""lc90"": 40.5, ""lc95"": 40.18}",No
10.1.1.7,real_time_data,2022-01-01 23:55:00,"{""datetime"": ""2022-01-01 23:55:00"", ""laeq"": 37.69, ""lafmax"": 50.33, ""la10"": 40.96, ""la90"": 34.01, ""la95"": 33.81, ""lceq"": 42.63, ""lcfmax"": 50.95, ""lc10"": 45.08, ""lc90"": 40.12, ""lc95"": 39.83}",No
01870,monitor_info,,"{""serial_number"": ""01870"", ""label"": ""Noise 8"", ""location"": ""Navan Road"", ""latitude"": ""53.370758"", ""longitude"": ""-6.325578"", ""last_calibrated"": ""2023-08-22""}",No
01870,hourly_averages,2022-01-01 00:00:00,"{""datetime"": ""2022-01-01 00:00:00"", ""laeq"": 52.7}",No
01870,hourly_averages,2022-01-01 01:00:00,"{""datetime"": ""2022-01-01 01:00:00"", ""laeq"": 59}",No
01870,hourly_averages,2022-01-01 02:00:00,"{""datetime"": ""2022-01-01 02:00:00"", ""laeq"": 52}",No
01870,hourly_averages,2022-01-01 03:00:00,"{""datetime"": ""2022-01-01 03:00:00"", ""laeq"": 51.7}",No
01870,hourly_averages,2022-01-01 04:00:00,"{""datetime"": ""2022-01-01 04:00:00"", ""laeq"": 52.3}",No
01870,hourly_averages,2022-01-01 05:00:00,"{""datetime"": ""2022-01-01 05:00:00"", ""laeq"": 54.6}",No
01870,hourly_averages,2022-01-01 06:00:00,"{""datetime"": ""2022-01-01 06:00:00"", ""laeq"": 54.9}",No
01870,hourly_averages,2022-01-01 07:00:00,"{""datetime"": ""2022-01-01 07:00:00"", ""laeq"": 57.4}",No
01870,hourly_averages,2022-01-01 08:00:00,"{""datetime"": ""2022-01-01 08:00:00"", ""laeq"": 57.3}",No
01870,hourly_averages,2022-01-01 09:00:00,"{""datetime"": ""2022-01-01 09:00:00"", ""laeq"": 55.3}",No
01870,hourly_averages,2022-01-01 10:00:00,"{""datetime"": ""2022-01-01 10:00:00"", ""laeq"": 54.9}",No
01870,hourly_averages,2022-01-01 11:00:00,"{""datetime"": ""2022-01-01 11:00:00"", ""laeq"": 55.4}",No
01870,hourly_averages,2022-01-01 12:00:00,"{""datetime"": ""2022-01-01 12:00:00"", ""laeq"": 56.2}",No
01870,hourly_averages,2022-01-01 13:00:00,"{""datetime"": ""2022-01-01 13:00:00"", ""laeq"": 57.1}",No
01870,hourly_averages,2022-01-01 14:00:00,"{""datetime"": ""2022-01-01 14:00:00"", ""laeq"": 56.9}",No
01870,hourly_averages,2022-01-01 15:00:00,"{""datetime"": ""2022-01-01 15:00:00"", ""laeq"": 56.6}",No
01870,hourly_averages,2022-01-01 16:00:00,"{""datetime"": ""2022-01-01 16:00:00"", ""laeq"": 58.1}",No
01870,hourly_averages,2022-01-01 17:00:00,"{""datetime"": ""2022-01-01 17:00:00"", ""laeq"": 58.1}",No
01870,hourly_averages,2022-01-01 18:00:00,"{""datetime"": ""2022-01-01 18:00:00"", ""laeq"": 56.9}",No
01870,hourly_averages,2022-01-01 19:00:00,"{""datetime"": ""2022-01-01 19:00:00"", ""laeq"": 57}",No
01870,hourly_averages,2022-01-01 20:00:00,"{""datetime"": ""2022-01-01 20:00:00"", ""laeq"": 56.1}",No
01870,hourly_averages,2022-01-01 21:00:00,"{""datetime"": ""2022-01-01 21:00:00"", ""laeq"": 54.3}",No
01870,hourly_averages,2022-01-01 22:00:00,"{""datetime"": ""2022-01-01 22:00:00"", ""laeq"": 52.4}",No
01870,hourly_averages,2022-01-01 23:00:00,"{""datetime"": ""2022-01-01 23:00:00"", ""laeq"": 51.8}",No
01870,hourly_averages,2022-01-02 00:00:00,"{""datetime"": ""2022-01-02 00:00:00"", ""laeq"": 52.4}",No
01870,noise_averages,2022-01-01 00:00:00 - 23:59:00,"{""date"": ""2022-01-01"", ""start_time"": ""00:00:00"", ""end_time"": ""23:59:00"", ""laeq"": 55.9, ""limit_level"": 0, ""breach"": 0}",No
01870,noise_averages,2022-01-01 23:00:00 - 07:00:00,"{""date"": ""2022-01-01"", ""start_time"": ""23:00:00"", ""end_time"": ""07:00:00"", ""laeq"": 50.3, ""limit_level"": 0, ""breach"": 0}",No
01870,real_time_data,2022-01-01 00:05:00,"{""datetime"": ""2022-01-01 00:05:00"", ""laeq"": 61.86, ""lafmax"": 86.08, ""la10"": 63.89, ""la90"": 56.55, ""lceq"": 69.4, ""lcfmax"": 93.85, ""lc10"": 71.1, ""lc90"": 64.18}",No
01870,real_time_data,2022-01-01 00:10:00,"{""datetime"": ""2022-01-01 00:10:00"", ""laeq"": 55.1, ""lafmax"": 71.68, ""la10"": 57.19, ""la90"": 50.81, ""lceq"": 63.31, ""lcfmax"": 78.76, ""lc10"": 66.22, ""lc90"": 57.62}",No
01870,real_time_data,2022-01-01 00:15:00,"{""datetime"": ""2022-01-01 00:15:00"", ""laeq"": 55.24, ""lafmax"": 78.47, ""la10"": 56.61, ""la90"": 49.92, ""lceq"": 60.85, ""lcfmax"": 81.18, ""lc10"": 63.35, ""lc90"": 55.31}",No
01870,real_time_data,2022-01-01 00:20:00,"{""datetime"": ""2022-01-01 00:20:00"", ""laeq"": 67.33, ""lafmax"": 87.61, ""la10"": 71.27, ""la90"": 52.01, ""lceq"": 70.58, ""lcfmax"": 94.74, ""lc10"": 73.75, ""lc90"": 55.95}",No
01870,real_time_data,2022-01-01 00:25:00,"{""datetime"": ""2022-01-01 00:25:00"", ""laeq"": 54.35, ""lafmax"": 64.54, ""la10"": 57.07, ""la90"": 47.95, ""lceq"": 59.12, ""lcfmax"": 74.92, ""lc10"": 61.88, ""lc90"": 52.79}",No
01870,real_time_data,2022-01-01 00:30:00,"{""datetime"": ""2022-01-01 00:30:00"", ""laeq"": 54.12, ""lafmax"": 66.32, ""la10"": 57.22, ""la90"": 48.3, ""lceq"": 58.84, ""lcfmax"": 76.07, ""lc10"": 61.61, ""lc90"": 52.64}",No
01870,real_time_data,2022-01-01 00:35:00,"{""datetime"": ""2022-01-01 00:35:00"", ""laeq"": 54.17, ""lafmax"": 60.95, ""la10"": 56.67, ""la90"": 48.46, ""lceq"": 58.08, ""lcfmax"": 71.37, ""lc10"": 60.38, ""lc90"": 53.34}",No
01870,real_time_data,2022-01-01 00:40:00,"{""datetime"": ""2022-01-01 00:40:00"", ""laeq"": 53.85, ""lafmax"": 71.94, ""la10"": 56.26, ""la90"": 46.08, ""lceq"": 59.62, ""lcfmax"": 77.52, ""lc10"": 63.04, ""lc90"": 52.68}",No
01870,real_time_data,2022-01-01 00:45:00,"{""datetime"": ""2022-01-01 00:45:00"", ""laeq"": 51.92, ""lafmax"": 58.74, ""la10"": 55.05, ""la90"": 45.27, ""lceq"": 56.53, ""lcfmax"": 76.71, ""lc10"": 58.72, ""lc90"": 51.42}",No
01870,real_time_data,2022-01-01 00:50:00,"{""datetime"": ""2022-01-01 00:50:00"", ""laeq"": 54.87, ""lafmax"": 63.02, ""la10"": 58.09, ""la90"": 47.32, ""lceq"": 63.82, ""lcfmax"": 88.56, ""lc10"": 64, ""lc90"": 52.68}",No
01870,real_time_data,2022-01-01 00:55:00,"{""datetime"": ""2022-01-01 00:55:00"", ""laeq"": 54.59, ""lafmax"": 61.23, ""la10"": 57.27, ""la90"": 47.24, ""lceq"": 65.44, ""lcfmax"": 85.12, ""lc10"": 68.85, ""lc90"": 55.24}",No
01870,real_time_data,2022-01-01 01:00:00,"{""datetime"": ""2022-01-01 01:00:00"", ""laeq"": 52.88, ""lafmax"": 59.3, ""la10"": 55.44, ""la90"": 45.77, ""lceq"": 57.3, ""lcfmax"": 70.66, ""lc10"": 59.65, ""lc90"": 51.33}",No
01870,real_time_data,2022-01-01 01:05:00,"{""datetime"": ""2022-01-01 01:05:00"", ""laeq"": 51.34, ""lafmax"": 58.43, ""la10"": 53.96, ""la90"": 44.83, ""lceq"": 55.22, ""lcfmax"": 68.13, ""lc10"": 57.58, ""lc90"": 51.04}",No
01870,real_time_data,2022-01-01 01:10:00,"{""datetime"": ""2022-01-01 01:10:00"", ""laeq"": 53.32, ""lafmax"": 59.13, ""la10"": 55.81, ""la90"": 49.1, ""lceq"": 57.25, ""lcfmax"": 69.23, ""lc10"": 59.48, ""lc90"": 53.84}",No
01870,real_time_data,2022-01-01 01:15:00,"{""datetime"": ""2022-01-01 01:15:00"", ""laeq"": 52.64, ""lafmax"": 58.31, ""la10"": 55.27, ""la90"": 48.5, ""lceq"": 56.71, ""lcfmax"": 72.09, ""lc10"": 58.78, ""lc90"": 52.84}",No
01870,real_time_data,2022-01-01 01:20:00,"{""datetime"": ""2022-01-01 01:20:00"", ""laeq"": 51.05, ""lafmax"": 57.94, ""la10"": 54.41, ""la90"": 44.17, ""lceq"": 55.75, ""lcfmax"": 67.36, ""lc10"": 58.43, ""lc90"": 50.31}",No
01870,real_time_data,2022-01-01 01:25:00,"{""datetime"": ""2022-01-01 01:25:00"", ""laeq"": 52.26, ""lafmax"": 58.66, ""la10"": 55.25, ""la90"": 46.44, ""lceq"": 55.94, ""lcfmax"": 67.32, ""lc10"": 58.39, ""lc90"": 50.82}",No
01870,real_time_data,2022-01-01 01:30:00,"{""datetime"": ""2022-01-01 01:30:00"", ""laeq"": 52.47, ""lafmax"": 64.29, ""la10"": 55.54, ""la90"": 46.2, ""lceq"": 55.61, ""lcfmax"": 65.09, ""lc10"": 58.49, ""lc90"": 51.54}",No
01870,real_time_data,2022-01-01 01:35:00,"{""datetime"": ""2022-01-01 01:35:00"", ""laeq"": 51.52, ""lafmax"": 58.39, ""la10"": 54.22, ""la90"": 45.31, ""lceq"": 56.34, ""lcfmax"": 70.37, ""lc10"": 59.14, ""lc90"": 51}",No
01870,real_time_data,2022-01-01 01:40:00,"{""datetime"": ""2022-01-01 01:40:00"", ""laeq"": 52.52, ""lafmax"": 60.77, ""la10"": 55.36, ""la90"": 47.49, ""lceq"": 56.52, ""lcfmax"": 69.78, ""lc10"": 59.03, ""lc90"": 52.01}",No
01870,real_time_data,2022-01-01 01:45:00,"{""datetime"": ""2022-01-01 01:45:00"", ""laeq"": 51.13, ""lafmax"": 57.49, ""la10"": 54.21, ""la90"": 43.07, ""lceq"": 63.21, ""lcfmax"": 83.49, ""lc10"": 64.36, ""lc90"": 50.52}",No
01870,real_time_data,2022-01-01 01:50:00,"{""datetime"": ""2022-01-01 01:50:00"", ""laeq"": 51.93, ""lafmax"": 59.33, ""la10"": 55.31, ""la90"": 45.39, ""lceq"": 59.88, ""lcfmax"": 79.62, ""lc10"": 59.73, ""lc90"": 50.79}",No
01870,real_time_data,2022-01-01 01:55:00,"{""datetime"": ""2022-01-01 01:55:00"", ""laeq"": 52.19, ""lafmax"": 62.41, ""la10"": 55.22, ""la90"": 43.98, ""lceq"": 66.21, ""lcfmax"": 87.53, ""lc10"": 68.31, ""lc90"": 52.48}",No
01870,real_time_data,2022-01-01 02:00:00,"{""datetime"": ""2022-01-01 02:00:00"", ""laeq"": 50.1, ""lafmax"": 58.18, ""la10"": 53.79, ""la90"": 44.08, ""lceq"": 62.77, ""lcfmax"": 85.59, ""lc10"": 61.39, ""lc90"": 50.08}",No
01870,real_time_data,2022-01-01 02:05:00,"{""datetime"": ""2022-01-01 02:05:00"", ""laeq"": 49.42, ""lafmax"": 55.87, ""la10"": 52.34, ""la90"": 43.86, ""lceq"": 55.77, ""lcfmax"": 74.54, ""lc10"": 56.42, ""lc90"": 49.72}",No
01870,real_time_data,2022-01-01 02:10:00,"{""datetime"": ""2022-01-01 02:10:00"", ""laeq"": 51.35, ""lafmax"": 60.93, ""la10"": 54.63, ""la90"": 46.04, ""lceq"": 68.64, ""lcfmax"": 88.89, ""lc10"": 70.33, ""lc90"": 52.35}",No
01870,real_time_data,2022-01-01 02:15:00,"{""datetime"": ""2022-01-01 02:15:00"", ""laeq"": 52.46, ""lafmax"": 61.15, ""la10"": 56.2, ""la90"": 45.49, ""lceq"": 64.24, ""lcfmax"": 82.79, ""lc10"": 66.64, ""lc90"": 51.99}",No
01870,real_time_data,2022-01-01 02:20:00,"{""datetime"": ""2022-01-01 02:20:00"", ""laeq"": 51.3, ""lafmax"": 58.68, ""la10"": 54.1, ""la90"": 45.03, ""lceq"": 64.29, ""lcfmax"": 86.42, ""lc10"": 62.8, ""lc90"": 50.91}",No
01870,real_time_data,2022-01-01 02:25:00,"{""datetime"": ""2022-01-01 02:25:00"", ""laeq"": 52.86, ""lafmax"": 65.82, ""la10"": 56.16, ""la90"": 44.35, ""lceq"": 71.72, ""lcfmax"": 93.42, ""lc10"": 72.66, ""lc90"": 52.61}",No
01870,real_time_data,2022-01-01 02:30:00,"{""datetime"": ""2022-01-01 02:30:00"", ""laeq"": 51.79, ""lafmax"": 63.22, ""la10"": 54.77, ""la90"": 46.89, ""lceq"": 60.58, ""lcfmax"": 82.84, ""lc10"": 63, ""lc90"": 51.88}",No
01870,real_time_data,2022-01-01 02:35:00,"{""datetime"": ""2022-01-01 02:35:00"", ""laeq"": 50.82, ""lafmax"": 58.86, ""la10"": 54.95, ""la90"": 42.4, ""lceq"": 63.62, ""lcfmax"": 88.26, ""lc10"": 63.39, ""lc90"": 49.8}",No
01870,real_time_data,2022-01-01 02:40:00,"{""datetime"": ""2022-01-01 02:40:00"", ""laeq"": 51.43, ""lafmax"": 60.66, ""la10"": 54.23, ""la90"": 45.68, ""lceq"": 62.23, ""lcfmax"": 80.05, ""lc10"": 64.88, ""lc90"": 52.07}",No
01870,real_time_data,2022-01-01 02:45:00,"{""datetime"": ""2022-01-01 02:45:00"", ""laeq"": 51.48, ""lafmax"": 59.81, ""la10"": 54.44, ""la90"": 44.12, ""lceq"": 60.76, ""lcfmax"": 80.35, ""lc10"": 64.43, ""lc90"": 51.26}",No
01870,real_time_data,2022-01-01 02:50:00,"{""datetime"": ""2022-01-01 02:50:00"", ""laeq"": 51.96, ""lafmax"": 61.31, ""la10"": 55.64, ""la90"": 43.74, ""lceq"": 61.87, ""lcfmax"": 81.18, ""lc10"": 64.7, ""lc90"": 51.5}",No
01870,real_time_data,2022-01-01 02:55:00,"{""datetime"": ""2022-01-01 02:55:00"", ""laeq"": 52.45, ""lafmax"": 60.52, ""la10"": 55.2, ""la90"": 47.88, ""lceq"": 59.86, ""lcfmax"": 79.38, ""lc10"": 61.99, ""lc90"": 52.39}",No
01870,real_time_data,2022-01-01 03:00:00,"{""datetime"": ""2022-01-01 03:00:00"", ""laeq"": 52.14, ""lafmax"": 60.47, ""la10"": 55.62, ""la90"": 43.87, ""lceq"": 65.8, ""lcfmax"": 86.7, ""lc10"": 63.87, ""lc90"": 51.42}",No
01870,real_time_data,2022-01-01 03:05:00,"{""datetime"": ""2022-01-01 03:05:00"", ""laeq"": 52.08, ""lafmax"": 59.46, ""la10"": 56.01, ""la90"": 45.37, ""lceq"": 67.67, ""lcfmax"": 88.64, ""lc10"": 70.37, ""lc90"": 52.85}",No
01870,real_time_data,2022-01-01 03:10:00,"{""datetime"": ""2022-01-01 03:10:00"", ""laeq"": 53.44, ""lafmax"": 66.44, ""la10"": 56.7, ""la90"": 47.58, ""lceq"": 67.95, ""lcfmax"": 94.44, ""lc10"": 65.91, ""lc90"": 53.06}",No
01870,real_time_data,2022-01-01 03:15:00,"{""datetime"": ""2022-01-01 03:15:00"", ""laeq"": 53.23, ""lafmax"": 69.52, ""la10"": 56.36, ""la90"": 45.89, ""lceq"": 62.77, ""lcfmax"": 83.72, ""lc10"": 65.99, ""lc90"": 51.51}",No
01870,real_time_data,2022-01-01 03:20:00,"{""datetime"": ""2022-01-01 03:20:00"", ""laeq"": 54.29, ""lafmax"": 80.89, ""la10"": 55.45, ""la90"": 45.13, ""lceq"": 69.11, ""lcfmax"": 91.1, ""lc10"": 69.52, ""lc90"": 52.71}",No
01870,real_time_data,2022-01-01 03:25:00,"{""datetime"": ""2022-01-01 03:25:00"", ""laeq"": 52.21, ""lafmax"": 60.85, ""la10"": 56.45, ""la90"": 45.25, ""lceq"": 60.78, ""lcfmax"": 80.21, ""lc10"": 62.41, ""lc90"": 52.39}",No
01870,real_time_data,2022-01-01 03:30:00,"{""datetime"": ""2022-01-01 03:30:00"", ""laeq"": 52.75, ""lafmax"": 61.95, ""la10"": 56.32, ""la90"": 45.48, ""lceq"": 63.32, ""lcfmax"": 82.67, ""lc10"": 65.9, ""lc90"": 51.84}",No
01870,real_time_data,2022-01-01 03:35:00,"{""datetime"": ""2022-01-01 03:35:00"", ""laeq"": 50.44, ""lafmax"": 57.88, ""la10"": 53.58, ""la90"": 44.86, ""lceq"": 65.59, ""lcfmax"": 87.63, ""lc10"": 68.04, ""lc90"": 51.97}",No
01870,real_time_data,2022-01-01 03:40:00,"{""datetime"": ""2022-01-01 03:40:00"", ""laeq"": 51.59, ""lafmax"": 59.56, ""la10"": 54.84, ""la90"": 45.81, ""lceq"": 64.09, ""lcfmax"": 85.03, ""lc10"": 64.15, ""lc90"": 50.74}",No
01870,real_time_data,2022-01-01 03:45:00,"{""datetime"": ""2022-01-01 03:45:00"", ""laeq"": 51.07, ""lafmax"": 63.23, ""la10"": 54.62, ""la90"": 42.17, ""lceq"": 57.38, ""lcfmax"": 78.31, ""lc10"": 59.62, ""lc90"": 49.3}",No
01870,real_time_data,2022-01-01 03:50:00,"{""datetime"": ""2022-01-01 03:50:00"", ""laeq"": 50.99, ""lafmax"": 58, ""la10"": 54.09, ""la90"": 45.24, ""lceq"": 61.34, ""lcfmax"": 80.1, ""lc10"": 63.33, ""lc90"": 51.01}",No
01870,real_time_data,2022-01-01 03:55:00,"{""datetime"": ""2022-01-01 03:55:00"", ""laeq"": 52.26, ""lafmax"": 61.54, ""la10"": 55.94, ""la90"": 43.23, ""lceq"": 63.29, ""lcfmax"": 84.76, ""lc10"": 67.37, ""lc90"": 50.07}",No
01870,real_time_data,2022-01-01 04:00:00,"{""datetime"": ""2022-01-01 04:00:00"", ""laeq"": 52.15, ""lafmax"": 61.16, ""la10"": 55.5, ""la90"": 44.91, ""lceq"": 63.74, ""lcfmax"": 83.44, ""lc10"": 65.14, ""lc90"": 52.31}",No
01870,real_time_data,2022-01-01 04:05:00,"{""datetime"": ""2022-01-01 04:05:00"", ""laeq"": 51.32, ""lafmax"": 60.21, ""la10"": 55, ""la90"": 44.7, ""lceq"": 68.72, ""lcfmax"": 91.74, ""lc10"": 69.62, ""lc90"": 51.66}",No
01870,real_time_data,2022-01-01 04:10:00,"{""datetime"": ""2022-01-01 04:10:00"", ""laeq"": 54.54, ""lafmax"": 65.16, ""la10"": 57.93, ""la90"": 46.36, ""lceq"": 72.32, ""lcfmax"": 93.85, ""lc10"": 74.61, ""lc90"": 54.26}",No
01870,real_time_data,2022-01-01 04:15:00,"{""datetime"": ""2022-01-01 04:15:00"", ""laeq"": 52.37, ""lafmax"": 65.05, ""la10"": 55.88, ""la90"": 45.68, ""lceq"": 64.07, ""lcfmax"": 82.21, ""lc10"": 67.54, ""lc90"": 53.03}",No
01870,real_time_data,2022-01-01 04:20:00,"{""datetime"": ""2022-01-01 04:20:00"", ""laeq"": 52.92, ""lafmax"": 59.91, ""la10"": 55.9, ""la90"": 47.68, ""lceq"": 66.24, ""lcfmax"": 89.52, ""lc10"": 68.26, ""lc90"": 54.49}",No
01870,real_time_data,2022-01-01 04:25:00,"{""datetime"": ""2022-01-01 04:25:00"", ""laeq"": 53.34, ""lafmax"": 65.83, ""la10"": 56.8, ""la90"": 47.52, ""lceq"": 70.42, ""lcfmax"": 89.66, ""lc10"": 73.47, ""lc90"": 54.94}",No
01870,real_time_data,2022-01-01 04:30:00,"{""datetime"": ""2022-01-01 04:30:00"", ""laeq"": 55.3, ""lafmax"": 67.09, ""la10"": 58.94, ""la90"": 48.19, ""lceq"": 72.45, ""lcfmax"": 93.52, ""lc10"": 74.34, ""lc90"": 56.61}",No
01870,real_time_data,2022-01-01 04:35:00,"{""datetime"": ""2022-01-01 04:35:00"", ""laeq"": 55.26, ""lafmax"": 71.04, ""la10"": 58.31, ""la90"": 49, ""lceq"": 77.32, ""lcfmax"": 99.62, ""lc10"": 78.24, ""lc90"": 56.75}",No
01870,real_time_data,2022-01-01 04:40:00,"{""datetime"": ""2022-01-01 04:40:00"", ""laeq"": 55.9, ""lafmax"": 71.12, ""la10"": 59.6, ""la90"": 49.85, ""lceq"": 76.42, ""lcfmax"": 98.53, ""lc10"": 79.32, ""lc90"": 57.23}",No
01870,real_time_data,2022-01-01 04:45:00,"{""datetime"": ""2022-01-01 04:45:00"", ""laeq"": 56.78, ""lafmax"": 69.13, ""la10"": 60.4, ""la90"": 50.33, ""lceq"": 75.85, ""lcfmax"": 95.21, ""lc10"": 79.24, ""lc90"": 57.36}",No
01870,real_time_data,2022-01-01 04:50:00,"{""datetime"": ""2022-01-01 04:50:00"", ""laeq"": 53.47, ""lafmax"": 67.14, ""la10"": 55.98, ""la90"": 47.76, ""lceq"": 71.33, ""lcfmax"": 91.97, ""lc10"": 75.69, ""lc90"": 56.07}",No
01870,real_time_data,2022-01-01 04:55:00,"{""datetime"": ""2022-01-01 04:55:00"", ""laeq"": 55.07, ""lafmax"": 64.89, ""la10"": 58.14, ""la90"": 49.96, ""lceq"": 71.29, ""lcfmax"": 90.14, ""lc10"": 75.34, ""lc90"": 57.09}",No
01870,real_time_data,2022-01-01 05:00:00,"{""datetime"": ""2022-01-01 05:00:00"", ""laeq"": 55.66, ""lafmax"": 71.6, ""la10"": 58.91, ""la90"": 49.91, ""lceq"": 73.26, ""lcfmax"": 95.46, ""lc10"": 76.17, ""lc90"": 56.92}",No
01870,real_time_data,2022-01-01 05:05:00,"{""datetime"": ""2022-01-01 05:05:00"", ""laeq"": 54.4, ""lafmax"": 65.98, ""la10"": 56.98, ""la90"": 49.9, ""lceq"": 69.86, ""lcfmax"": 93.85, ""lc10"": 70.82, ""lc90"": 56.82}",No
01870,real_time_data,2022-01-01 05:10:00,"{""datetime"": ""2022-01-01 05:10:00"", ""laeq"": 55.01, ""lafmax"": 70.25, ""la10"": 57.3, ""la90"": 48.32, ""lceq"": 76.77, ""lcfmax"": 97.49, ""lc10"": 76.7, ""lc90"": 54.88}",No
01870,real_time_data,2022-01-01 05:15:00,"{""datetime"": ""2022-01-01 05:15:00"", ""laeq"": 51.79, ""lafmax"": 60.67, ""la10"": 54.67, ""la90"": 46.68, ""lceq"": 67.4, ""lcfmax"": 85.92, ""lc10"": 69.57, ""lc90"": 54.76}",No
01870,real_time_data,2022-01-01 05:20:00,"{""datetime"": ""2022-01-01 05:20:00"", ""laeq"": 55.4, ""lafmax"": 70.07, ""la10"": 57.71, ""la90"": 51.42, ""lceq"": 76.1, ""lcfmax"": 95.02, ""lc10"": 78.69, ""lc90"": 58.18}",No
01870,real_time_data,2022-01-01 05:25:00,"{""datetime"": ""2022-01-01 05:25:00"", ""laeq"": 54.28, ""lafmax"": 66.58, ""la10"": 57.05, ""la90"": 50.44, ""lceq"": 72.65, ""lcfmax"": 91.3, ""lc10"": 75.63, ""lc90"": 57.37}",No
01870,real_time_data,2022-01-01 05:30:00,"{""datetime"": ""2022-01-01 05:30:00"", ""laeq"": 55.8, ""lafmax"": 65.56, ""la10"": 59.15, ""la90"": 48.05, ""lceq"": 72.09, ""lcfmax"": 91.85, ""lc10"": 75.49, ""lc90"": 57.15}",No
01870,real_time_data,2022-01-01 05:35:00,"{""datetime"": ""2022-01-01 05:35:00"", ""laeq"": 56.01, ""lafmax"": 72.72, ""la10"": 59.11, ""la90"": 48.55, ""lceq"": 76.02, ""lcfmax"": 95.38, ""lc10"": 79.85, ""lc90"": 57.27}",No
01870,real_time_data,2022-01-01 05:40:00,"{""datetime"": ""2022-01-01 05:40:00"", ""laeq"": 57.26, ""lafmax"": 70.97, ""la10"": 60.52, ""la90"": 49.89, ""lceq"": 76.22, ""lcfmax"": 95.18, ""lc10"": 79.51, ""lc90"": 57.68}",No
01870,real_time_data,2022-01-01 05:45:00,"{""datetime"": ""2022-01-01 05:45:00"", ""laeq"": 55.7, ""lafmax"": 66.34, ""la10"": 59.59, ""la90"": 49.92, ""lceq"": 74.96, ""lcfmax"": 93.38, ""lc10"": 79.51, ""lc90"": 56.5}",No
01870,real_time_data,2022-01-01 05:50:00,"{""datetime"": ""2022-01-01 05:50:00"", ""laeq"": 54.57, ""lafmax"": 62.6, ""la10"": 57.87, ""la90"": 49.39, ""lceq"": 72.79, ""lcfmax"": 92.8, ""lc10"": 76.3, ""lc90"": 56.89}",No
01870,real_time_data,2022-01-01 05:55:00,"{""datetime"": ""2022-01-01 05:55:00"", ""laeq"": 53.11, ""lafmax"": 61.58, ""la10"": 56.44, ""la90"": 48.05, ""lceq"": 67.51, ""lcfmax"": 88.31, ""lc10"": 71.51, ""lc90"": 54.33}",No
01870,real_time_data,2022-01-01 06:00:00,"{""datetime"": ""2022-01-01 06:00:00"", ""laeq"": 53.11, ""lafmax"": 64, ""la10"": 55.88, ""la90"": 47.25, ""lceq"": 64.83, ""lcfmax"": 88.43, ""lc10"": 65.23, ""lc90"": 52.93}",No
01870,real_time_data,2022-01-01 06:05:00,"{""datetime"": ""2022-01-01 06:05:00"", ""laeq"": 55.22, ""lafmax"": 68.48, ""la10"": 58.11, ""la90"": 48.76, ""lceq"": 72.27, ""lcfmax"": 95.86, ""lc10"": 75.07, ""lc90"": 55.96}",No
01870,real_time_data,2022-01-01 06:10:00,"{""datetime"": ""2022-01-01 06:10:00"", ""laeq"": 53.27, ""lafmax"": 63.54, ""la10"": 56.13, ""la90"": 48.24, ""lceq"": 67.63, ""lcfmax"": 91.39, ""lc10"": 66.12, ""lc90"": 54.82}",No
